,Unnamed: 0,Star_name,Distance,Mass,Radius
750,112.0,2MASS J11145133−2618235,18.2,0.031501404000000004,0.09865247999999999
751,112.0,2MASS J11145133−2618235,18.2,0.031501404000000004,0.09865247999999999
752,165.0,LSR J1835+3259,18.5,0.073503276,0.10995641
753,165.0,LSR J1835+3259,18.5,0.073503276,0.10995641
754,165.0,LSR J1835+3259,18.5,0.073503276,0.10995641
755,165.0,LSR J1835+3259,18.5,0.073503276,0.10995641
756,49.0,2MASS J04151954−0935066,18.6,0.028637640000000002,0.09762484999999999
757,49.0,2MASS J04151954−0935066,18.6,0.028637640000000002,0.09762484999999999
758,49.0,2MASS J04151954−0935066,18.6,0.028637640000000002,0.09762484999999999
759,49.0,2MASS J04151954−0935066,18.6,0.028637640000000002,0.09762484999999999
760,108.0,TWA 28,180,0.034365168,0.24560357
761,108.0,TWA 28,180,0.034365168,0.24560357
762,108.0,TWA 28,180,0.034365168,0.24560357
763,108.0,TWA 28,180,0.034365168,0.24560357
764,33.0,2MASS J02535980+3206373,184,0.06204822,0.19524969999999997
765,33.0,2MASS J02535980+3206373,184,0.06204822,0.19524969999999997
766,33.0,2MASS J02535980+3206373,184,0.06204822,0.19524969999999997
767,33.0,2MASS J02535980+3206373,184,0.06204822,0.19524969999999997
768,1.0,2MASS J00040288-6410358,192,0.018137172,0.16750368999999998
769,38.0,2MASS J03231002-4631237,192,0.021955524,0.17058658
770,1.0,2MASS J00040288-6410358,192,0.018137172,0.16750368999999998
771,38.0,2MASS J03231002-4631237,192,0.021955524,0.17058658
772,1.0,2MASS J00040288-6410358,192,0.018137172,0.16750368999999998
773,38.0,2MASS J03231002-4631237,192,0.021955524,0.17058658
774,1.0,2MASS J00040288-6410358,192,0.018137172,0.16750368999999998
775,38.0,2MASS J03231002-4631237,192,0.021955524,0.17058658
776,225.0,WISE 0410+1502,20,0.005727528,0.12023270999999998
777,225.0,WISE 0410+1502,20,0.005727528,0.12023270999999998
778,225.0,WISE 0410+1502,20,0.005727528,0.12023270999999998
779,225.0,WISE 0410+1502,20,0.005727528,0.12023270999999998
780,94.0,2MASSI J0937347+293142,20.0,0.040092696000000004,0.09659721999999998
781,94.0,2MASSI J0937347+293142,20.0,0.040092696000000004,0.09659721999999998
782,94.0,2MASSI J0937347+293142,20.0,0.040092696000000004,0.09659721999999998
783,94.0,2MASSI J0937347+293142,20.0,0.040092696000000004,0.09659721999999998
784,143.0,2MASS 1503+2525,20.7,0.042001872,0.09659721999999998
785,143.0,2MASS 1503+2525,20.7,0.042001872,0.09659721999999998
786,143.0,2MASS 1503+2525,20.7,0.042001872,0.09659721999999998
787,143.0,2MASS 1503+2525,20.7,0.042001872,0.09659721999999998
788,43.0,LP 944-20,20.9,0.069684924,0.14695108999999998
789,43.0,LP 944-20,20.9,0.069684924,0.14695108999999998
790,43.0,LP 944-20,20.9,0.069684924,0.14695108999999998
791,43.0,LP 944-20,20.9,0.069684924,0.14695108999999998
792,119.0,2MASS J12074836-3900043,217,0.016227996,0.17572473
793,119.0,2MASS J12074836-3900043,217,0.016227996,0.17572473
794,119.0,2MASS J12074836-3900043,217,0.016227996,0.17572473
795,119.0,2MASS J12074836-3900043,217,0.016227996,0.17572473
796,89.0,2MASSI J0835425-081923 [de],23.53,0.059184456,0.102763
797,89.0,2MASSI J0835425-081923 [de],23.53,0.059184456,0.102763
798,89.0,2MASSI J0835425-081923 [de],23.53,0.059184456,0.102763
799,89.0,2MASSI J0835425-081923 [de],23.53,0.059184456,0.102763
800,146.0,2MASS 1507−1627,23.9,0.057275280000000005,0.10173536999999999
801,146.0,2MASS 1507−1627,23.9,0.057275280000000005,0.10173536999999999
802,146.0,2MASS 1507−1627,23.9,0.057275280000000005,0.10173536999999999
803,146.0,2MASS 1507−1627,23.9,0.057275280000000005,0.10173536999999999
804,5.0,2MASS J00274197+0503417,236,0.029592228,0.14797871999999998
805,5.0,2MASS J00274197+0503417,236,0.029592228,0.14797871999999998
806,5.0,2MASS J00274197+0503417,236,0.029592228,0.14797871999999998
807,5.0,2MASS J00274197+0503417,236,0.029592228,0.14797871999999998
808,34.0,WISE J0254+0223,24,0.06204822,0.19524969999999997
809,34.0,WISE J0254+0223,24,0.06204822,0.19524969999999997
810,34.0,WISE J0254+0223,24,0.06204822,0.19524969999999997
811,34.0,WISE J0254+0223,24,0.06204822,0.19524969999999997
812,284.0,WISE 1405+5534,25.3,0.028637640000000002,0.08837618
813,284.0,WISE 1405+5534,25.3,0.028637640000000002,0.08837618
814,284.0,WISE 1405+5534,25.3,0.028637640000000002,0.08837618
815,284.0,WISE 1405+5534,25.3,0.028637640000000002,0.08837618
816,77.0,2MASS J07290002-3954043 [de],25.8,0.035319756,0.09659721999999998
817,77.0,2MASS J07290002-3954043 [de],25.8,0.035319756,0.09659721999999998
818,77.0,2MASS J07290002-3954043 [de],25.8,0.035319756,0.09659721999999998
819,77.0,2MASS J07290002-3954043 [de],25.8,0.035319756,0.09659721999999998
820,176.0,2MASS J21481628+4003593,26.3,0.05250234,0.10173536999999999
821,176.0,2MASS J21481628+4003593,26.3,0.05250234,0.10173536999999999
822,176.0,2MASS J21481628+4003593,26.3,0.05250234,0.10173536999999999
823,176.0,2MASS J21481628+4003593,26.3,0.05250234,0.10173536999999999
824,125.0,TWA 29,262,0.001909176,2.5690749999999998
825,125.0,TWA 29,262,0.001909176,2.5690749999999998
826,125.0,TWA 29,262,0.001909176,2.5690749999999998
827,125.0,TWA 29,262,0.001909176,2.5690749999999998
828,42.0,2MASS J03341218-4953322,27.0,0.069684924,0.10687352
829,42.0,2MASS J03341218-4953322,27.0,0.069684924,0.10687352
830,42.0,2MASS J03341218-4953322,27.0,0.069684924,0.10687352
831,42.0,2MASS J03341218-4953322,27.0,0.069684924,0.10687352
832,91.0,2MASS J08533619-0329321,27.6,0.073503276,0.10995641
833,91.0,2MASS J08533619-0329321,27.6,0.073503276,0.10995641
834,91.0,2MASS J08533619-0329321,27.6,0.073503276,0.10995641
835,91.0,2MASS J08533619-0329321,27.6,0.073503276,0.10995641
836,159.0,WISEPA J164715.59+563208.2,28,0.039138108,0.09659721999999998
837,159.0,WISEPA J164715.59+563208.2,28,0.039138108,0.09659721999999998
838,159.0,WISEPA J164715.59+563208.2,28,0.039138108,0.09659721999999998
839,159.0,WISEPA J164715.59+563208.2,28,0.039138108,0.09659721999999998
840,10.0,2MASS 0036+1821,28.6,0.040092696000000004,0.09659721999999998
841,10.0,2MASS 0036+1821,28.6,0.040092696000000004,0.09659721999999998
842,10.0,2MASS 0036+1821,28.6,0.040092696000000004,0.09659721999999998
843,10.0,2MASS 0036+1821,28.6,0.040092696000000004,0.09659721999999998
844,54.0,2MASS J04390101-2353083 [de],29.5,0.045820224,0.09968010999999999
845,54.0,2MASS J04390101-2353083 [de],29.5,0.045820224,0.09968010999999999
846,54.0,2MASS J04390101-2353083 [de],29.5,0.045820224,0.09968010999999999
847,54.0,2MASS J04390101-2353083 [de],29.5,0.045820224,0.09968010999999999
848,76.0,2MASSI J0727182+171001 [de],29.6,0.039138108,0.09659721999999998
849,76.0,2MASSI J0727182+171001 [de],29.6,0.039138108,0.09659721999999998
850,76.0,2MASSI J0727182+171001 [de],29.6,0.039138108,0.09659721999999998
851,76.0,2MASSI J0727182+171001 [de],29.6,0.039138108,0.09659721999999998
852,133.0,ULAS J141623.94+134836.3,29.7,0.030546816,0.09865247999999999
853,133.0,ULAS J141623.94+134836.3,29.7,0.030546816,0.09865247999999999
854,133.0,ULAS J141623.94+134836.3,29.7,0.030546816,0.09865247999999999
855,133.0,ULAS J141623.94+134836.3,29.7,0.030546816,0.09865247999999999
856,47.0,2MASS J03552337+1133437,29.8,0.01909176,0.13564716
857,47.0,2MASS J03552337+1133437,29.8,0.01909176,0.13564716
858,47.0,2MASS J03552337+1133437,29.8,0.01909176,0.13564716
859,47.0,2MASS J03552337+1133437,29.8,0.01909176,0.13564716
860,9.0,2MASS J00345157+0523050,31,0.040092696000000004,0.09659721999999998
861,116.0,2MASSW J1155395-372735 [de],31,0.061093632,0.102763
862,9.0,2MASS J00345157+0523050,31,0.040092696000000004,0.09659721999999998
863,116.0,2MASSW J1155395-372735 [de],31,0.061093632,0.102763
864,9.0,2MASS J00345157+0523050,31,0.040092696000000004,0.09659721999999998
865,116.0,2MASSW J1155395-372735 [de],31,0.061093632,0.102763
866,9.0,2MASS J00345157+0523050,31,0.040092696000000004,0.09659721999999998
867,116.0,2MASSW J1155395-372735 [de],31,0.061093632,0.102763
868,175.0,2MASS J21392676+0220226,32.1,0.043911048,0.09865247999999999
869,175.0,2MASS J21392676+0220226,32.1,0.043911048,0.09865247999999999
870,175.0,2MASS J21392676+0220226,32.1,0.043911048,0.09865247999999999
871,175.0,2MASS J21392676+0220226,32.1,0.043911048,0.09865247999999999
872,13.0,2MASS J00501994-3322402 [de],34,0.03818352,0.09659721999999998
873,52.0,2MASS J04351612-1606574,34,0.0954588,0.12948137999999998
874,149.0,2MASSW J1515008+484742 [de],34,0.054411516,0.10173536999999999
875,13.0,2MASS J00501994-3322402 [de],34,0.03818352,0.09659721999999998
876,52.0,2MASS J04351612-1606574,34,0.0954588,0.12948137999999998
877,149.0,2MASSW J1515008+484742 [de],34,0.054411516,0.10173536999999999
878,13.0,2MASS J00501994-3322402 [de],34,0.03818352,0.09659721999999998
879,52.0,2MASS J04351612-1606574,34,0.0954588,0.12948137999999998
880,149.0,2MASSW J1515008+484742 [de],34,0.054411516,0.10173536999999999
881,13.0,2MASS J00501994-3322402 [de],34,0.03818352,0.09659721999999998
882,52.0,2MASS J04351612-1606574,34,0.0954588,0.12948137999999998
883,149.0,2MASSW J1515008+484742 [de],34,0.054411516,0.10173536999999999
884,103.0,2MASS J1047538+212423 [de],34.4,0.040092696000000004,0.09659721999999998
885,103.0,2MASS J1047538+212423 [de],34.4,0.040092696000000004,0.09659721999999998
886,103.0,2MASS J1047538+212423 [de],34.4,0.040092696000000004,0.09659721999999998
887,103.0,2MASS J1047538+212423 [de],34.4,0.040092696000000004,0.09659721999999998
888,66.0,LSR 0602+3910 [de],34.6,0.026728464,0.14489582999999998
889,66.0,LSR 0602+3910 [de],34.6,0.026728464,0.14489582999999998
890,66.0,LSR 0602+3910 [de],34.6,0.026728464,0.14489582999999998
891,66.0,LSR 0602+3910 [de],34.6,0.026728464,0.14489582999999998
892,29.0,2MASS J02431371−2453298,35,0.031501404000000004,0.10173536999999999
893,85.0,2MASS J08251968+2115521 [de],35,0.049638576000000004,0.10070773999999999
894,181.0,2MASS J22282889-4310262,35,0.040092696000000004,0.09659721999999998
895,29.0,2MASS J02431371−2453298,35,0.031501404000000004,0.10173536999999999
896,85.0,2MASS J08251968+2115521 [de],35,0.049638576000000004,0.10070773999999999
897,181.0,2MASS J22282889-4310262,35,0.040092696000000004,0.09659721999999998
898,29.0,2MASS J02431371−2453298,35,0.031501404000000004,0.10173536999999999
899,85.0,2MASS J08251968+2115521 [de],35,0.049638576000000004,0.10070773999999999
900,181.0,2MASS J22282889-4310262,35,0.040092696000000004,0.09659721999999998
901,29.0,2MASS J02431371−2453298,35,0.031501404000000004,0.10173536999999999
902,85.0,2MASS J08251968+2115521 [de],35,0.049638576000000004,0.10070773999999999
903,181.0,2MASS J22282889-4310262,35,0.040092696000000004,0.09659721999999998
904,142.0,TVLM 513-46546,35.1,0.07159410000000001,0.10790115
905,142.0,TVLM 513-46546,35.1,0.07159410000000001,0.10790115
906,142.0,TVLM 513-46546,35.1,0.07159410000000001,0.10790115
907,142.0,TVLM 513-46546,35.1,0.07159410000000001,0.10790115
908,229.0,WISE 0458+6434A,35.9,0.014318820000000001,0.4316046
909,230.0,WISE 0458+6434B,35.9,0.00954588,0.39049939999999994
910,229.0,WISE 0458+6434A,35.9,0.014318820000000001,0.4316046
911,230.0,WISE 0458+6434B,35.9,0.00954588,0.39049939999999994
912,229.0,WISE 0458+6434A,35.9,0.014318820000000001,0.4316046
913,230.0,WISE 0458+6434B,35.9,0.00954588,0.39049939999999994
914,229.0,WISE 0458+6434A,35.9,0.014318820000000001,0.4316046
915,230.0,WISE 0458+6434B,35.9,0.00954588,0.39049939999999994
916,120.0,2MASSI J1217110-031113 [de],36,0.040092696000000004,0.09659721999999998
917,156.0,SDSSp J162414.37+002915.6 [de],36,0.041047284,0.09659721999999998
918,120.0,2MASSI J1217110-031113 [de],36,0.040092696000000004,0.09659721999999998
919,156.0,SDSSp J162414.37+002915.6 [de],36,0.041047284,0.09659721999999998
920,120.0,2MASSI J1217110-031113 [de],36,0.040092696000000004,0.09659721999999998
921,156.0,SDSSp J162414.37+002915.6 [de],36,0.041047284,0.09659721999999998
922,120.0,2MASSI J1217110-031113 [de],36,0.040092696000000004,0.09659721999999998
923,156.0,SDSSp J162414.37+002915.6 [de],36,0.041047284,0.09659721999999998
924,152.0,2MASS J15462718-3325111 [de],37,0.042001872,0.09659721999999998
925,152.0,2MASS J15462718-3325111 [de],37,0.042001872,0.09659721999999998
926,152.0,2MASS J15462718-3325111 [de],37,0.042001872,0.09659721999999998
927,152.0,2MASS J15462718-3325111 [de],37,0.042001872,0.09659721999999998
928,3.0,2MASS J00242463-0158201,37.7,0.075412452,0.11201167000000001
929,3.0,2MASS J00242463-0158201,37.7,0.075412452,0.11201167000000001
930,3.0,2MASS J00242463-0158201,37.7,0.075412452,0.11201167000000001
931,3.0,2MASS J00242463-0158201,37.7,0.075412452,0.11201167000000001
932,126.0,SDSSp J125453.90-012247.4 [de],38,0.044865636,0.10070773999999999
933,135.0,DENIS-P J142527.97-365023.4 [de],38,0.020046348000000002,0.13564716
934,180.0,2MASSW J2224438-015852,38,0.058229868000000004,0.10173536999999999
935,126.0,SDSSp J125453.90-012247.4 [de],38,0.044865636,0.10070773999999999
936,135.0,DENIS-P J142527.97-365023.4 [de],38,0.020046348000000002,0.13564716
937,180.0,2MASSW J2224438-015852,38,0.058229868000000004,0.10173536999999999
938,126.0,SDSSp J125453.90-012247.4 [de],38,0.044865636,0.10070773999999999
939,135.0,DENIS-P J142527.97-365023.4 [de],38,0.020046348000000002,0.13564716
940,180.0,2MASSW J2224438-015852,38,0.058229868000000004,0.10173536999999999
941,126.0,SDSSp J125453.90-012247.4 [de],38,0.044865636,0.10070773999999999
942,135.0,DENIS-P J142527.97-365023.4 [de],38,0.020046348000000002,0.13564716
943,180.0,2MASSW J2224438-015852,38,0.058229868000000004,0.10173536999999999
944,136.0,LHS 2924,38.5,0.072548688,0.10892878
945,136.0,LHS 2924,38.5,0.072548688,0.10892878
946,136.0,LHS 2924,38.5,0.072548688,0.10892878
947,136.0,LHS 2924,38.5,0.072548688,0.10892878
948,45.0,Teide 1,380,0.05250234,0.38844413999999994
949,45.0,Teide 1,380,0.05250234,0.38844413999999994
950,45.0,Teide 1,380,0.05250234,0.38844413999999994
951,45.0,Teide 1,380,0.05250234,0.38844413999999994
952,70.0,2MASS J06244595-4521548 [de],39,0.053456928,0.10173536999999999
953,164.0,2MASS J18283572-4849046,39,0.04295646,0.09762484999999999
954,70.0,2MASS J06244595-4521548 [de],39,0.053456928,0.10173536999999999
955,164.0,2MASS J18283572-4849046,39,0.04295646,0.09762484999999999
956,70.0,2MASS J06244595-4521548 [de],39,0.053456928,0.10173536999999999
957,164.0,2MASS J18283572-4849046,39,0.04295646,0.09762484999999999
958,70.0,2MASS J06244595-4521548 [de],39,0.053456928,0.10173536999999999
959,164.0,2MASS J18283572-4849046,39,0.04295646,0.09762484999999999
960,12.0,WISEP J004701.06+680352.1 [fr],40,0.011455056,0.13359189999999999
961,62.0,2MASS J0523−1403,40,0.064911984,0.10379063
962,12.0,WISEP J004701.06+680352.1 [fr],40,0.011455056,0.13359189999999999
963,62.0,2MASS J0523−1403,40,0.064911984,0.10379063
964,12.0,WISEP J004701.06+680352.1 [fr],40,0.011455056,0.13359189999999999
965,62.0,2MASS J0523−1403,40,0.064911984,0.10379063
966,12.0,WISEP J004701.06+680352.1 [fr],40,0.011455056,0.13359189999999999
967,62.0,2MASS J0523−1403,40,0.064911984,0.10379063
968,64.0,SDSS J053951.99-005902.0,41.62,0.058229868000000004,0.10379063
969,64.0,SDSS J053951.99-005902.0,41.62,0.058229868000000004,0.10379063
970,64.0,SDSS J053951.99-005902.0,41.62,0.058229868000000004,0.10379063
971,64.0,SDSS J053951.99-005902.0,41.62,0.058229868000000004,0.10379063
972,57.0,2MASS J04455387-3048204 [de],42,0.061093632,0.102763
973,57.0,2MASS J04455387-3048204 [de],42,0.061093632,0.102763
974,57.0,2MASS J04455387-3048204 [de],42,0.061093632,0.102763
975,57.0,2MASS J04455387-3048204 [de],42,0.061093632,0.102763
976,86.0,SDSSp J083008.12+482847.4 [de],43,0.045820224,0.10173536999999999
977,90.0,2MASSI J0847287-153237 [de],43,0.061093632,0.102763
978,86.0,SDSSp J083008.12+482847.4 [de],43,0.045820224,0.10173536999999999
979,90.0,2MASSI J0847287-153237 [de],43,0.061093632,0.102763
980,86.0,SDSSp J083008.12+482847.4 [de],43,0.045820224,0.10173536999999999
981,90.0,2MASSI J0847287-153237 [de],43,0.061093632,0.102763
982,86.0,SDSSp J083008.12+482847.4 [de],43,0.045820224,0.10173536999999999
983,90.0,2MASSI J0847287-153237 [de],43,0.061093632,0.102763
984,59.0,2MASS J05002100+0330501 [de],44,0.061093632,0.102763
985,154.0,2MASSW J1555157-095605 [de],44,0.067775748,0.10584589
986,59.0,2MASS J05002100+0330501 [de],44,0.061093632,0.102763
987,154.0,2MASSW J1555157-095605 [de],44,0.067775748,0.10584589
988,59.0,2MASS J05002100+0330501 [de],44,0.061093632,0.102763
989,154.0,2MASSW J1555157-095605 [de],44,0.067775748,0.10584589
990,59.0,2MASS J05002100+0330501 [de],44,0.061093632,0.102763
991,154.0,2MASSW J1555157-095605 [de],44,0.067775748,0.10584589
992,36.0,2MASS J03185403-3421292 [de],45,0.046774812,0.09968010999999999
993,36.0,2MASS J03185403-3421292 [de],45,0.046774812,0.09968010999999999
994,36.0,2MASS J03185403-3421292 [de],45,0.046774812,0.09968010999999999
995,36.0,2MASS J03185403-3421292 [de],45,0.046774812,0.09968010999999999
996,123.0,2M 1237+6526,45.6,0.039138108,0.09659721999999998
997,123.0,2M 1237+6526,45.6,0.039138108,0.09659721999999998
998,123.0,2M 1237+6526,45.6,0.039138108,0.09659721999999998
999,123.0,2M 1237+6526,45.6,0.039138108,0.09659721999999998
1000,97.0,2MASS J10073369-4555147,46,0.042001872,0.09659721999999998
1001,145.0,2MASSW J1506544+132106 [de],46,0.065866572,0.10481826
1002,167.0,2MASS J18432213+4040209,46,0.091640448,0.12537086
1003,97.0,2MASS J10073369-4555147,46,0.042001872,0.09659721999999998
1004,145.0,2MASSW J1506544+132106 [de],46,0.065866572,0.10481826
1005,167.0,2MASS J18432213+4040209,46,0.091640448,0.12537086
1006,97.0,2MASS J10073369-4555147,46,0.042001872,0.09659721999999998
1007,145.0,2MASSW J1506544+132106 [de],46,0.065866572,0.10481826
1008,167.0,2MASS J18432213+4040209,46,0.091640448,0.12537086
1009,97.0,2MASS J10073369-4555147,46,0.042001872,0.09659721999999998
1010,145.0,2MASSW J1506544+132106 [de],46,0.065866572,0.10481826
1011,167.0,2MASS J18432213+4040209,46,0.091640448,0.12537086
1012,0.0,SDSS J000013.54+255418.6 [de],46.1,0.045820224,0.10173536999999999
1013,0.0,SDSS J000013.54+255418.6 [de],46.1,0.045820224,0.10173536999999999
1014,0.0,SDSS J000013.54+255418.6 [de],46.1,0.045820224,0.10173536999999999
1015,0.0,SDSS J000013.54+255418.6 [de],46.1,0.045820224,0.10173536999999999
1016,37.0,2MASS J03205965+1854233,47,0.084003744,0.11817744999999999
1017,137.0,2MASS J14392837+1929150,47,0.068730336,0.10584589
1018,139.0,2MASS J14482563+1031590 [de],47,0.056320692,0.10173536999999999
1019,170.0,2MASSI J2057540-025230,47,0.06682116,0.10481826
1020,37.0,2MASS J03205965+1854233,47,0.084003744,0.11817744999999999
1021,137.0,2MASS J14392837+1929150,47,0.068730336,0.10584589
1022,139.0,2MASS J14482563+1031590 [de],47,0.056320692,0.10173536999999999
1023,170.0,2MASSI J2057540-025230,47,0.06682116,0.10481826
1024,37.0,2MASS J03205965+1854233,47,0.084003744,0.11817744999999999
1025,137.0,2MASS J14392837+1929150,47,0.068730336,0.10584589
1026,139.0,2MASS J14482563+1031590 [de],47,0.056320692,0.10173536999999999
1027,170.0,2MASSI J2057540-025230,47,0.06682116,0.10481826
1028,37.0,2MASS J03205965+1854233,47,0.084003744,0.11817744999999999
1029,137.0,2MASS J14392837+1929150,47,0.068730336,0.10584589
1030,139.0,2MASS J14482563+1031590 [de],47,0.056320692,0.10173536999999999
1031,170.0,2MASSI J2057540-025230,47,0.06682116,0.10481826
1032,46.0,2MASS J03510004-0052452,48,0.09736797600000001,0.13050900999999998
1033,131.0,SDSSp J134646.45-003150.4 [de],48,0.042001872,0.09659721999999998
1034,155.0,2MASS J16150413+1340079 [de],48,0.040092696000000004,0.09659721999999998
1035,46.0,2MASS J03510004-0052452,48,0.09736797600000001,0.13050900999999998
1036,131.0,SDSSp J134646.45-003150.4 [de],48,0.042001872,0.09659721999999998
1037,155.0,2MASS J16150413+1340079 [de],48,0.040092696000000004,0.09659721999999998
1038,46.0,2MASS J03510004-0052452,48,0.09736797600000001,0.13050900999999998
1039,131.0,SDSSp J134646.45-003150.4 [de],48,0.042001872,0.09659721999999998
1040,155.0,2MASS J16150413+1340079 [de],48,0.040092696000000004,0.09659721999999998
1041,46.0,2MASS J03510004-0052452,48,0.09736797600000001,0.13050900999999998
1042,131.0,SDSSp J134646.45-003150.4 [de],48,0.042001872,0.09659721999999998
1043,155.0,2MASS J16150413+1340079 [de],48,0.040092696000000004,0.09659721999999998
1044,78.0,SDSS J074201.41+205520.5 [de],49,0.041047284,0.09659721999999998
1045,107.0,DENIS-P J1058.7−1548,49,0.061093632,0.102763
1046,78.0,SDSS J074201.41+205520.5 [de],49,0.041047284,0.09659721999999998
1047,107.0,DENIS-P J1058.7−1548,49,0.061093632,0.102763
1048,78.0,SDSS J074201.41+205520.5 [de],49,0.041047284,0.09659721999999998
1049,107.0,DENIS-P J1058.7−1548,49,0.061093632,0.102763
1050,78.0,SDSS J074201.41+205520.5 [de],49,0.041047284,0.09659721999999998
1051,107.0,DENIS-P J1058.7−1548,49,0.061093632,0.102763
1052,92.0,2MASSI J0859254-194926 [de],50,0.0477294,0.10070773999999999
1053,158.0,2MASSW J1632291+190441 [de],50,0.046774812,0.09968010999999999
1054,92.0,2MASSI J0859254-194926 [de],50,0.0477294,0.10070773999999999
1055,158.0,2MASSW J1632291+190441 [de],50,0.046774812,0.09968010999999999
1056,92.0,2MASSI J0859254-194926 [de],50,0.0477294,0.10070773999999999
1057,158.0,2MASSW J1632291+190441 [de],50,0.046774812,0.09968010999999999
1058,92.0,2MASSI J0859254-194926 [de],50,0.0477294,0.10070773999999999
1059,158.0,2MASSW J1632291+190441 [de],50,0.046774812,0.09968010999999999
1060,18.0,SDSSp J010752.33+004156.1 [de],51,0.049638576000000004,0.10070773999999999
1061,72.0,DENIS-P J0652197-253450 [de],51,0.07159410000000001,0.10790115
1062,132.0,2MASS J13595510-4034582,51,0.060139044,0.102763
1063,151.0,DENIS-P J153941.96-052042.4 [de],51,0.060139044,0.102763
1064,18.0,SDSSp J010752.33+004156.1 [de],51,0.049638576000000004,0.10070773999999999
1065,72.0,DENIS-P J0652197-253450 [de],51,0.07159410000000001,0.10790115
1066,132.0,2MASS J13595510-4034582,51,0.060139044,0.102763
1067,151.0,DENIS-P J153941.96-052042.4 [de],51,0.060139044,0.102763
1068,18.0,SDSSp J010752.33+004156.1 [de],51,0.049638576000000004,0.10070773999999999
1069,72.0,DENIS-P J0652197-253450 [de],51,0.07159410000000001,0.10790115
1070,132.0,2MASS J13595510-4034582,51,0.060139044,0.102763
1071,151.0,DENIS-P J153941.96-052042.4 [de],51,0.060139044,0.102763
1072,18.0,SDSSp J010752.33+004156.1 [de],51,0.049638576000000004,0.10070773999999999
1073,72.0,DENIS-P J0652197-253450 [de],51,0.07159410000000001,0.10790115
1074,132.0,2MASS J13595510-4034582,51,0.060139044,0.102763
1075,151.0,DENIS-P J153941.96-052042.4 [de],51,0.060139044,0.102763
1076,30.0,LP 771-21,53,0.074457864,0.11098404
1077,102.0,2MASSW J1036530-344138 [de],53,0.046774812,0.09968010999999999
1078,147.0,TVLM 868-110639,53,0.075412452,0.11098404
1079,30.0,LP 771-21,53,0.074457864,0.11098404
1080,102.0,2MASSW J1036530-344138 [de],53,0.046774812,0.09968010999999999
1081,147.0,TVLM 868-110639,53,0.075412452,0.11098404
1082,30.0,LP 771-21,53,0.074457864,0.11098404
1083,102.0,2MASSW J1036530-344138 [de],53,0.046774812,0.09968010999999999
1084,147.0,TVLM 868-110639,53,0.075412452,0.11098404
1085,30.0,LP 771-21,53,0.074457864,0.11098404
1086,102.0,2MASSW J1036530-344138 [de],53,0.046774812,0.09968010999999999
1087,147.0,TVLM 868-110639,53,0.075412452,0.11098404
1088,80.0,DENIS-P J0751164-253043 [de],55,0.067775748,0.10584589
1089,87.0,LHS 2021,55,0.084003744,0.11817744999999999
1090,98.0,2MASSI J1010148-040649 [de],55,0.048683988000000004,0.10070773999999999
1091,80.0,DENIS-P J0751164-253043 [de],55,0.067775748,0.10584589
1092,87.0,LHS 2021,55,0.084003744,0.11817744999999999
1093,98.0,2MASSI J1010148-040649 [de],55,0.048683988000000004,0.10070773999999999
1094,80.0,DENIS-P J0751164-253043 [de],55,0.067775748,0.10584589
1095,87.0,LHS 2021,55,0.084003744,0.11817744999999999
1096,98.0,2MASSI J1010148-040649 [de],55,0.048683988000000004,0.10070773999999999
1097,80.0,DENIS-P J0751164-253043 [de],55,0.067775748,0.10584589
1098,87.0,LHS 2021,55,0.084003744,0.11817744999999999
1099,98.0,2MASSI J1010148-040649 [de],55,0.048683988000000004,0.10070773999999999
1100,183.0,2MASSW J2244316+204343,56,0.011455056,0.13256426999999998
1101,184.0,2MASS J23224684-3133231,56,0.022910112,0.14284056999999997
1102,183.0,2MASSW J2244316+204343,56,0.011455056,0.13256426999999998
1103,184.0,2MASS J23224684-3133231,56,0.022910112,0.14284056999999997
1104,183.0,2MASSW J2244316+204343,56,0.011455056,0.13256426999999998
1105,184.0,2MASS J23224684-3133231,56,0.022910112,0.14284056999999997
1106,183.0,2MASSW J2244316+204343,56,0.011455056,0.13256426999999998
1107,184.0,2MASS J23224684-3133231,56,0.022910112,0.14284056999999997
1108,11.0,2MASSW J0045214+163445,57,0.021955524,0.16647606
1109,11.0,2MASSW J0045214+163445,57,0.021955524,0.16647606
1110,11.0,2MASSW J0045214+163445,57,0.021955524,0.16647606
1111,11.0,2MASSW J0045214+163445,57,0.021955524,0.16647606
1112,39.0,SDSS J032553.17+042540.1,59,0.04295646,0.09762484999999999
1113,96.0,2MASS J09490860-1545485 [de],59,0.046774812,0.09865247999999999
1114,39.0,SDSS J032553.17+042540.1,59,0.04295646,0.09762484999999999
1115,96.0,2MASS J09490860-1545485 [de],59,0.046774812,0.09865247999999999
1116,39.0,SDSS J032553.17+042540.1,59,0.04295646,0.09762484999999999
1117,96.0,2MASS J09490860-1545485 [de],59,0.046774812,0.09865247999999999
1118,39.0,SDSS J032553.17+042540.1,59,0.04295646,0.09762484999999999
1119,96.0,2MASS J09490860-1545485 [de],59,0.046774812,0.09865247999999999
1120,105.0,Luhman 16B,6.516,0.041047284,0.10481826
1121,106.0,Luhman 16A,6.516,0.03818352,0.10379063
1122,105.0,Luhman 16B,6.516,0.041047284,0.10481826
1123,106.0,Luhman 16A,6.516,0.03818352,0.10379063
1124,105.0,Luhman 16B,6.516,0.041047284,0.10481826
